movieID,title,release_year,overview,tmdbID
944,Cat on a Hot Tin Roof,1958,"""An alcoholic ex-football player drinks his days away, having failed to come to terms with his sexuality and his real feelings for his football buddy who died after an ambiguous accident. His wife is crucified by her desperation to make him desire her: but he resists the affections of his wife. His reunion with his father\u2014who is dying of cancer\u2014jogs a host of memories and revelations for both father and son.""",3598
945,"Last Time I Saw Paris, The",1954,"""Reporter Charles Wills, in Paris to cover the end of World War II, falls for the beautiful Helen Ellswirth following a brief flirtation with her sister, Marion. After he and Helen marry, Charles pursues his novelistic ambition while supporting his new bride with a deadening job at a newspaper wire service. But when an old investment suddenly makes the family wealthy, their marriage begins to unravel \u2014 until a sudden tragedy changes everything.""",3080
946,Meet John Doe,1941,"""As a parting shot, fired reporter Ann Mitchell prints a fake letter from unemployed \""John Doe,\"" who threatens suicide in protest of social ills. The paper is forced to rehire Ann and hires John Willoughby to impersonate \""Doe.\"" Ann and her bosses cynically milk the story for all it's worth, until the made-up \""John Doe\"" philosophy starts a whole political movement.""",198
947,Algiers,1938,"""Pepe Le Moko is a notorious thief, who escaped from France. Since his escape, Moko became a resident and leader of the immense Casbah of Algiers. French officials arrive insisting on Pepe's capture are met with unfazed local detectives, led by Inspector Slimane, who are biding their time. Meanwhile, Pepe meets the beautiful Gaby , which arouses the jealousy of Ines""",13562
948,Something to Sing About,1937,"""James Cagney has a rare chance to show his song-and-dance-man roots in this low-budget tale of a New York bandleader struggling with a Hollywood studio boss.""",1712
949,"Farewell to Arms, A",1932,"""A tale of the World War I love affair, begun in Italy, between American ambulance driver Lt. Frederic Henry and British nurse Catherine Barkley. Eventually separated by Frederic's transfer, tremendous challenges and difficult decisions face each as the war rages on.""",220
950,Moonlight Murder,1936,"""An escaped lunatic, a mysterious swami, and various lovers all have designs on a famous opera singer.""",3529
951,Nothing Personal,1995,"""A raw depiction of the Belfast 'troubles' as savage tribal warfare. Set shortly after the 1975 cease fire, the film focuses on the tribulations of Kenny, Protestant leader of a group of Shankill Road Loyalists, and his one-time friend Liam, a Catholic.""",3085
952,"Yes, Madam",1990,"""Asprin and Strepsil, two petty thieves who inadvertently become involved in a murder case when they steal items belonging to a murdered man. The man had hidden an important microfilm in his passport, which the thieves pass onto a forger friend Panadol. Inspector Ng is assigned to the case, along with Inspector Morris from Scotland Yard! The investigation leads the cops to the bumbling crooks and soon they are on Triad leader Tin's tail, he will stop at nothing to get the incriminating film back and with his hitman and bodyguard at his side, he proves too much for the inspectors to catch using legal means, in frustration they give up their badges and go after Tin alone.""",2897
953,Dangerous Ground,1997,"""Vusi Madlazi returns to the South African village he left as a young boy to bury his father. He meets up with his brother Ernest, who tells him their other brother Stephen couldn't be contacted. Vusi goes to Johannesburg to find him, but at first can only find his neighbor/girlfriend, Karin, a stripper. Vusi proceeds to learn how conditions have changed since the end of apartheid, not always for the better for black men.""",1585
954,Picnic,1955,"""Labor Day in a small Kansas farm town. Hal, a burly and resolute drifter, jumps off a dusty freight train car with the purpose of visiting Alan, a former college classmate and son of the richest man in town.""",3083
955,Madagascar Skin,1995,"""This is the story of Harry and Flint, an unlikely couple. Harry is a shy young gay man who can't seem to fit into his local bar scene. Flint is a crusty, older, and seemingly straight man with a questionable background. They meet on a gorgeous coastline, and evolve from distrust to deep love.""",900
956,"Pompatus of Love, The",1996,"""Four guys sit around drinking beer and talking, trying to figure out the meaning of \""the pompatus of love\"" (from the Steve Miller song \""Joker\"") and analyzing their relationships with women.""",43795
957,Small Wonders,1995,"""A dedicated music teacher in East Harlem instructs a gaggle of underprivileged children in the art of the violin. In the climax, they play Carnegie Hall with some of the world's foremost fiddlers.""",85638
958,Fly Away Home,1996,"""Amy is only 13 years old when her mother is killed. She goes to Canada to live with her father, an eccentric inventor whom she barely knows. Amy is miserable in her new life... until she discovers a nest of goose eggs that were abandoned when a local forest is torn down. The eggs hatch and Amy becomes \""Mama Goose\"". When Winter comes, Amy, and her dad must find a way to lead the birds South...""",50001
959,Bliss,1997,"""A newly married happy couple visits a sex therapist to determine why the wife can't achieve an orgasm with her husband. This causes a horrific suppressed memory to emerge and she becomes more and more distant.""",43905
960,Grace of My Heart,1996,"""An aspiring singer, Denise Waverly/Edna Buxton, sacrifices her own singing career to write hit songs that launch the careers of other singers. The film follows her life from her first break, through the pain of rejection from the recording industry and a bad marriage, to her final triumph in realizing her dream to record her own hit album.""",22688
961,Brother of Sleep,1990,"""In the beginning of the 19th century, Johannes Elias Alder is born in a small village in the Austrian mountains. While growing up he is considered strange by the other villagers and discovers his love of music, especially rebuilding and playing the organ at the village church. After experiencing an \""acoustic wonder\"", his eye color changes and he can hear even the most subtle sounds.""",23114
962,Maximum Risk,1996,"""Alain Moreau's investigation into the death of his identical twin brother leads him from the beauty of the south of France to the mean streets of New York City and into the arms of his brother's beautiful girlfriend. Pursued by ruthless Russian mobsters and renegade FBI agents, the duo race against time to solve his brother's murder and expose an international conspiracy.""",26378
